公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-30,SZSE,中国国际金融股份有限公司,159086,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6854830e-9f73-4419-bbcd-051ae14cdab3
2026-07-30,SZSE,广发证券股份有限公司,159086,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6854830e-9f73-4419-bbcd-051ae14cdab3
2026-07-30,SZSE,中国国际金融股份有限公司,159093,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f51162dc-adb4-430b-bdbc-f03699b87687
2026-07-30,SZSE,方正证券股份有限公司,159093,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f51162dc-adb4-430b-bdbc-f03699b87687
2026-07-30,SZSE,中信建投证券股份有限公司,159099,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ba9b2db4-1503-40e6-95a3-bae33ac738c2
2026-07-30,SZSE,广发证券股份有限公司,159099,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ba9b2db4-1503-40e6-95a3-bae33ac738c2
2026-07-30,SZSE,方正证券股份有限公司,159099,2026-07-30,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ba9b2db4-1503-40e6-95a3-bae33ac738c2
2026-07-30,SZSE,浙商证券股份有限公司,159147,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?cd8f5712-223b-4776-acfb-b4c23a707dbe
2026-07-30,SZSE,方正证券股份有限公司,159258,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a49f724b-dc72-49da-8b4f-cffc24af4909
2026-07-30,SZSE,浙商证券股份有限公司,159325,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ea7abcf5-392e-4acf-ab5d-9950794508c6
2026-07-30,SZSE,华泰证券股份有限公司,159382,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d0e9c7b3-2eab-40f2-95e2-77d500018285
2026-07-30,SZSE,浙商证券股份有限公司,159511,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2008b5a0-1b5a-4a05-aa79-845b8de2dd91
2026-07-30,SZSE,东方财富证券股份有限公司,159732,2026-07-31,终止,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?09151463-174f-45bf-8caf-1584877dec98
2026-07-30,SZSE,浙商证券股份有限公司,159780,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?91ab95d8-e9e5-4218-8397-b687b19ca851
2026-07-30,SZSE,招商证券股份有限公司,159834,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d62d3eda-b2b1-469d-95e5-8e4eb71b31dd
2026-07-30,SZSE,浙商证券股份有限公司,159858,2026-07-31,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6a5bb9ff-c4ed-40bc-b47b-f70a40e49671
2026-07-30,SZSE,东方财富证券股份有限公司,159869,2026-07-31,终止,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ed31a67d-c450-4585-b1c7-30e7ac1b2518
