公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-22,SSE,中信建投证券股份有限公司,515840,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826489.shtml
2026-07-22,SSE,招商证券股份有限公司,515840,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826487.shtml
2026-07-22,SSE,方正证券股份有限公司,515840,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826483.shtml
2026-07-22,SSE,中信建投证券股份有限公司,561630,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826481.shtml
2026-07-22,SSE,浙商证券股份有限公司,561630,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826491.shtml
2026-07-22,SSE,东海证券股份有限公司,588130,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826479.shtml
2026-07-22,SSE,招商证券股份有限公司,589390,2026-07-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260722_10826485.shtml
2026-07-22,SZSE,中信证券股份有限公司,159069,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?443ef42c-3523-4964-ad62-1666737160b0
2026-07-22,SZSE,中国国际金融股份有限公司,159069,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?443ef42c-3523-4964-ad62-1666737160b0
2026-07-22,SZSE,方正证券股份有限公司,159069,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?443ef42c-3523-4964-ad62-1666737160b0
2026-07-22,SZSE,浙商证券股份有限公司,159069,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?443ef42c-3523-4964-ad62-1666737160b0
2026-07-22,SZSE,招商证券股份有限公司,159091,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e589b50d-a4cf-438a-9cc1-27fe18623e06
2026-07-22,SZSE,中信建投证券股份有限公司,159633,2026-07-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?981af411-1aeb-4e3c-b7b7-9528ad272b88
2026-07-22,SZSE,中信证券股份有限公司,159883,2026-07-21,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ef4564fe-b49d-4fb4-a8c3-2d41dc4ef58b
