公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-22,SSE,申万宏源证券有限公司,510320,2026-06-23,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260622_10823138.shtml
2026-06-22,SSE,广发证券股份有限公司,512080,2026-06-23,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260622_10823136.shtml
2026-06-22,SSE,中国银河证券股份有限公司,513550,2026-06-23,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260622_10823144.shtml
2026-06-22,SSE,中国银河证券股份有限公司,513770,2026-06-23,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260622_10823142.shtml
2026-06-22,SSE,中国银河证券股份有限公司,520880,2026-06-23,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260622_10823140.shtml
2026-06-22,SZSE,招商证券股份有限公司,159147,2026-06-23,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?15e6c1f7-cbe0-43be-8b49-a8269a7fc502; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?32a04728-ac8d-4667-9f59-0847c7796527; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?620ae29a-8c41-45ab-9546-67e11dfef342; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f83bd0e7-a5c1-4b14-ad55-96317966332f
2026-06-22,SZSE,招商证券股份有限公司,159158,2026-06-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d9094df1-7c65-4c13-b6bc-ae27b60ce931
2026-06-22,SZSE,招商证券股份有限公司,159213,2026-06-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?179478d9-23c2-4e95-8cfd-23d7ade32749; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1db24d0d-78fc-4dc9-8689-e8e21cb67051; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4d12b976-3721-4b48-944a-1899fb6d929c
2026-06-22,SZSE,招商证券股份有限公司,159283,2026-06-23,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?15e6c1f7-cbe0-43be-8b49-a8269a7fc502; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?32a04728-ac8d-4667-9f59-0847c7796527; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?620ae29a-8c41-45ab-9546-67e11dfef342; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f83bd0e7-a5c1-4b14-ad55-96317966332f
2026-06-22,SZSE,中信证券股份有限公司,159525,2026-06-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?346fc2e0-c6b1-43a6-bd58-0a64a1560a52
2026-06-22,SZSE,中国银河证券股份有限公司,159525,2026-06-22,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?346fc2e0-c6b1-43a6-bd58-0a64a1560a52
