公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-06,SSE,西部证券股份有限公司,512980,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824538.shtml
2026-07-06,SSE,西部证券股份有限公司,515220,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824536.shtml
2026-07-06,SSE,西部证券股份有限公司,515880,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824542.shtml
2026-07-06,SSE,西部证券股份有限公司,516110,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824544.shtml
2026-07-06,SSE,国泰海通证券股份有限公司,517130,2026-07-07,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824532.shtml
2026-07-06,SSE,中信证券股份有限公司,560920,2026-07-07,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824530.shtml
2026-07-06,SSE,西部证券股份有限公司,561380,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824540.shtml
2026-07-06,SSE,西部证券股份有限公司,588160,2026-07-07,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260706_10824534.shtml
2026-07-06,SZSE,中信建投证券股份有限公司,159066,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e4beed3a-2664-4b00-9dc8-ed70d80cde5a
2026-07-06,SZSE,招商证券股份有限公司,159066,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e4beed3a-2664-4b00-9dc8-ed70d80cde5a
2026-07-06,SZSE,方正证券股份有限公司,159066,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e4beed3a-2664-4b00-9dc8-ed70d80cde5a
2026-07-06,SZSE,申万宏源证券有限公司,159066,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e4beed3a-2664-4b00-9dc8-ed70d80cde5a
2026-07-06,SZSE,西部证券股份有限公司,159387,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d4eed08f-f1a2-456c-bae5-e9033a47c68c; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?fcdc92ef-a43f-4b23-915d-768ea3a46d97
2026-07-06,SZSE,西部证券股份有限公司,159996,2026-07-06,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d4eed08f-f1a2-456c-bae5-e9033a47c68c; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?fcdc92ef-a43f-4b23-915d-768ea3a46d97
