公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-07,SSE,国信证券股份有限公司,512410,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824684.shtml
2026-07-07,SSE,广发证券股份有限公司,512410,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824664.shtml
2026-07-07,SSE,招商证券股份有限公司,512410,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824658.shtml
2026-07-07,SSE,方正证券股份有限公司,512410,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824668.shtml
2026-07-07,SSE,东海证券股份有限公司,515970,2026-07-08,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824672.shtml
2026-07-07,SSE,东海证券股份有限公司,520560,2026-07-08,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824670.shtml
2026-07-07,SSE,东方证券股份有限公司,560810,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824678.shtml
2026-07-07,SSE,东方财富证券股份有限公司,561420,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824680.shtml
2026-07-07,SSE,招商证券股份有限公司,561420,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824660.shtml
2026-07-07,SSE,方正证券股份有限公司,561420,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824666.shtml
2026-07-07,SSE,国信证券股份有限公司,561460,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824682.shtml
2026-07-07,SSE,招商证券股份有限公司,561460,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824662.shtml
2026-07-07,SSE,东方财富证券股份有限公司,588130,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824656.shtml
2026-07-07,SSE,东方证券股份有限公司,588160,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824676.shtml
2026-07-07,SSE,国投证券股份有限公司,588240,2026-07-08,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260707_10824674.shtml
2026-07-07,SZSE,国信证券股份有限公司,159053,2026-07-07,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1a98c282-1bd9-4c7d-801a-2bb48b534f3b
2026-07-07,SZSE,东方财富证券股份有限公司,159161,2026-07-07,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2a651a65-5017-4569-9ec2-f8e50b14894c
