公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-12,SSE,东方证券股份有限公司,512260,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821731.shtml
2026-06-12,SSE,东方证券股份有限公司,512290,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821713.shtml
2026-06-12,SSE,东方证券股份有限公司,515370,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821733.shtml
2026-06-12,SSE,东方证券股份有限公司,515970,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821711.shtml
2026-06-12,SSE,东方证券股份有限公司,516520,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821715.shtml
2026-06-12,SSE,东方证券股份有限公司,516900,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821709.shtml
2026-06-12,SSE,东方证券股份有限公司,560710,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821717.shtml
2026-06-12,SSE,东方证券股份有限公司,561050,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821719.shtml
2026-06-12,SSE,东方证券股份有限公司,561360,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821721.shtml
2026-06-12,SSE,东方证券股份有限公司,562550,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821723.shtml
2026-06-12,SSE,东方证券股份有限公司,563230,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821725.shtml
2026-06-12,SSE,东方证券股份有限公司,563760,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821727.shtml
2026-06-12,SSE,东海证券股份有限公司,563790,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821705.shtml
2026-06-12,SSE,中信建投证券股份有限公司,563790,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821707.shtml
2026-06-12,SSE,东方证券股份有限公司,588210,2026-06-15,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260612_10821729.shtml
2026-06-12,SZSE,中信证券股份有限公司,159063,2026-06-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e027d858-12af-4c93-9b56-2e4353118e84
2026-06-12,SZSE,中国国际金融股份有限公司,159063,2026-06-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e027d858-12af-4c93-9b56-2e4353118e84
2026-06-12,SZSE,兴业证券股份有限公司,159063,2026-06-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e027d858-12af-4c93-9b56-2e4353118e84
2026-06-12,SZSE,方正证券股份有限公司,159063,2026-06-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e027d858-12af-4c93-9b56-2e4353118e84
2026-06-12,SZSE,东方证券股份有限公司,159201,2026-06-12,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?05139785-d2a4-4d49-bcc5-5c9a73b2a189; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?053f13a9-e635-4ecc-87d7-64ca3edeec90; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?13c6ddd8-698e-4e88-a698-9831805b80ba; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1c6a1133-2924-411c-923b-d87b44d95493; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?24eb8b07-6082-488b-851e-2c82243ab692; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?3206b702-2311-44b9-a88f-820e1bd2cd93; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?406cc8c4-2f1d-4d1c-9d59-1ae58ba574dd; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?5b0560c4-0b92-471c-b838-5f3fbeb20ebf; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?be3cd828-b61d-43ec-a1d0-bd8fb80fc920; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c493ef56-bd5d-4282-8cb1-9d7c9cd64b5f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?cdbd3052-2ebb-4f5f-83d9-76b82365ec6d; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e090b832-d9bf-43b7-9986-330d7d370ddb
