公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-25,SSE,东方财富证券股份有限公司,526000,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823474.shtml
2026-06-25,SSE,中信建投证券股份有限公司,526030,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823478.shtml
2026-06-25,SSE,广发证券股份有限公司,526030,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823468.shtml
2026-06-25,SSE,招商证券股份有限公司,526030,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823482.shtml
2026-06-25,SSE,方正证券股份有限公司,526030,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823488.shtml
2026-06-25,SSE,方正证券股份有限公司,588160,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823464.shtml
2026-06-25,SSE,中信建投证券股份有限公司,589290,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823476.shtml
2026-06-25,SSE,广发证券股份有限公司,589290,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823470.shtml
2026-06-25,SSE,招商证券股份有限公司,589290,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823484.shtml
2026-06-25,SSE,方正证券股份有限公司,589290,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823490.shtml
2026-06-25,SSE,中国国际金融股份有限公司,589360,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823466.shtml
2026-06-25,SSE,国信证券股份有限公司,589360,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823462.shtml
2026-06-25,SSE,广发证券股份有限公司,589360,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823472.shtml
2026-06-25,SSE,招商证券股份有限公司,589360,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823480.shtml
2026-06-25,SSE,方正证券股份有限公司,589360,2026-06-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260625_10823486.shtml
2026-06-25,SZSE,兴业证券股份有限公司,159071,2026-06-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f3b147e0-8355-4fa7-8ae5-97219f51d460
2026-06-25,SZSE,广发证券股份有限公司,159255,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8a29672f-27e7-4d8f-8357-cd3e4e618d29; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e1c79f1f-7cdc-4e3d-9f19-7015a85e7b3f
