公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-26,SSE,东莞证券股份有限公司,510300,2026-06-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260626_10823599.shtml
2026-06-26,SSE,东莞证券股份有限公司,510500,2026-06-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260626_10823597.shtml
2026-06-26,SSE,东莞证券股份有限公司,512500,2026-06-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260626_10823601.shtml
2026-06-26,SZSE,中国国际金融股份有限公司,159065,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?019a8988-6aff-425f-ae1d-5c5d6b4d637f
2026-06-26,SZSE,国信证券股份有限公司,159065,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?019a8988-6aff-425f-ae1d-5c5d6b4d637f
2026-06-26,SZSE,广发证券股份有限公司,159065,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?019a8988-6aff-425f-ae1d-5c5d6b4d637f
2026-06-26,SZSE,方正证券股份有限公司,159065,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?019a8988-6aff-425f-ae1d-5c5d6b4d637f
2026-06-26,SZSE,中信建投证券股份有限公司,159070,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?73b65b2e-e708-4fd6-90ec-ede73fc33632
2026-06-26,SZSE,中国国际金融股份有限公司,159070,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?73b65b2e-e708-4fd6-90ec-ede73fc33632
2026-06-26,SZSE,国信证券股份有限公司,159070,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?73b65b2e-e708-4fd6-90ec-ede73fc33632
2026-06-26,SZSE,广发证券股份有限公司,159070,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?73b65b2e-e708-4fd6-90ec-ede73fc33632
2026-06-26,SZSE,招商证券股份有限公司,159070,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?73b65b2e-e708-4fd6-90ec-ede73fc33632
2026-06-26,SZSE,中国国际金融股份有限公司,159201,2026-06-26,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d98f4507-0afb-455b-b462-becfbf4aa1f4
2026-06-26,SZSE,招商证券股份有限公司,159320,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?963f7bb3-f4eb-4cfe-b5b3-581d2a025565; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e7df4a80-3866-4dac-92aa-acd03e575cfc
2026-06-26,SZSE,东方证券股份有限公司,159521,2026-06-26,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?df52f129-3db5-40c2-bd19-fa9087085f72
2026-06-26,SZSE,招商证券股份有限公司,159608,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?963f7bb3-f4eb-4cfe-b5b3-581d2a025565; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e7df4a80-3866-4dac-92aa-acd03e575cfc
2026-06-26,SZSE,东吴证券股份有限公司,159845,2026-06-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8f801263-ebc8-4a35-ba95-e4ed239536b7
