公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-02,SSE,中信建投证券股份有限公司,510910,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820551.shtml
2026-06-02,SSE,中国国际金融股份有限公司,515850,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820557.shtml
2026-06-02,SSE,中国国际金融股份有限公司,526000,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820553.shtml
2026-06-02,SSE,兴业证券股份有限公司,526000,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820545.shtml
2026-06-02,SSE,中国国际金融股份有限公司,561030,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820555.shtml
2026-06-02,SSE,东方证券股份有限公司,588360,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820547.shtml
2026-06-02,SSE,东方财富证券股份有限公司,588470,2026-06-03,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260602_10820549.shtml
2026-06-02,SZSE,中国国际金融股份有限公司,159267,2026-06-02,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?afa8b338-2d54-4088-8362-a2d10a37bb65
2026-06-02,SZSE,光大证券股份有限公司,159267,2026-06-02,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?afa8b338-2d54-4088-8362-a2d10a37bb65
2026-06-02,SZSE,国泰海通证券股份有限公司,159739,2026-06-02,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?fcc27df1-d418-4310-9d66-22d7ec9986a0
2026-06-02,SZSE,招商证券股份有限公司,159739,2026-06-02,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?fcc27df1-d418-4310-9d66-22d7ec9986a0
