公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-09,SSE,西部证券股份有限公司,510660,2026-07-10,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825035.shtml
2026-07-09,SSE,西部证券股份有限公司,515030,2026-07-10,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825031.shtml
2026-07-09,SSE,中信建投证券股份有限公司,520750,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825047.shtml
2026-07-09,SSE,广发证券股份有限公司,520750,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825017.shtml
2026-07-09,SSE,方正证券股份有限公司,520750,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825009.shtml
2026-07-09,SSE,西部证券股份有限公司,560700,2026-07-10,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825037.shtml
2026-07-09,SSE,华泰证券股份有限公司,561470,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825041.shtml
2026-07-09,SSE,国信证券股份有限公司,561470,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825023.shtml
2026-07-09,SSE,西部证券股份有限公司,562700,2026-07-10,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825029.shtml
2026-07-09,SSE,浙商证券股份有限公司,588130,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825027.shtml
2026-07-09,SSE,光大证券股份有限公司,588160,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825039.shtml
2026-07-09,SSE,华泰证券股份有限公司,589070,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825045.shtml
2026-07-09,SSE,西部证券股份有限公司,589130,2026-07-10,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825033.shtml
2026-07-09,SSE,方正证券股份有限公司,589310,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825013.shtml
2026-07-09,SSE,中信建投证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825021.shtml
2026-07-09,SSE,中信证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825015.shtml
2026-07-09,SSE,华泰证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825043.shtml
2026-07-09,SSE,国信证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825025.shtml
2026-07-09,SSE,广发证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825019.shtml
2026-07-09,SSE,方正证券股份有限公司,589390,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825011.shtml
2026-07-09,SSE,中国国际金融股份有限公司,589400,2026-07-10,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260709_10825049.shtml
2026-07-09,SZSE,西部证券股份有限公司,159032,2026-07-09,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8ce667b7-8931-4fac-8caf-05a92b70d159
2026-07-09,SZSE,兴业证券股份有限公司,159196,2026-07-09,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?b0b5eb36-5d35-457b-ba6b-2cbe9d7406c9
