公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-08,SSE,东方财富证券股份有限公司,512140,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817902.shtml
2026-05-08,SSE,中国国际金融股份有限公司,512140,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817912.shtml
2026-05-08,SSE,国信证券股份有限公司,512140,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817916.shtml
2026-05-08,SSE,招商证券股份有限公司,512140,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817914.shtml
2026-05-08,SSE,方正证券股份有限公司,512140,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817906.shtml
2026-05-08,SSE,中国银河证券股份有限公司,526050,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817910.shtml
2026-05-08,SSE,招商证券股份有限公司,563900,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817904.shtml
2026-05-08,SSE,国泰海通证券股份有限公司,589270,2026-05-11,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260508_10817908.shtml
2026-05-08,SZSE,中信证券股份有限公司,159015,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6a3c2aa5-b7dc-4d18-b9e9-c10d449380e9
2026-05-08,SZSE,中国银河证券股份有限公司,159015,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6a3c2aa5-b7dc-4d18-b9e9-c10d449380e9
2026-05-08,SZSE,国泰海通证券股份有限公司,159015,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6a3c2aa5-b7dc-4d18-b9e9-c10d449380e9
2026-05-08,SZSE,中信建投证券股份有限公司,159017,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8aa1ebd8-4390-4581-b41c-3bdbff8504e1
2026-05-08,SZSE,中国国际金融股份有限公司,159017,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8aa1ebd8-4390-4581-b41c-3bdbff8504e1
2026-05-08,SZSE,中国银河证券股份有限公司,159017,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8aa1ebd8-4390-4581-b41c-3bdbff8504e1
2026-05-08,SZSE,国信证券股份有限公司,159017,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8aa1ebd8-4390-4581-b41c-3bdbff8504e1
2026-05-08,SZSE,招商证券股份有限公司,159017,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8aa1ebd8-4390-4581-b41c-3bdbff8504e1
2026-05-08,SZSE,国投证券股份有限公司,159175,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?254cdb8e-5709-47ac-b3c6-1ee41bac309b
2026-05-08,SZSE,浙商证券股份有限公司,159175,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?254cdb8e-5709-47ac-b3c6-1ee41bac309b
2026-05-08,SZSE,国投证券股份有限公司,159222,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?78e68a72-9c15-4401-a27b-e06d29794580
2026-05-08,SZSE,中信建投证券股份有限公司,159597,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?3b472f95-a228-4ce8-91a4-ab6737691081
2026-05-08,SZSE,国泰海通证券股份有限公司,159597,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?3b472f95-a228-4ce8-91a4-ab6737691081
2026-05-08,SZSE,兴业证券股份有限公司,180401,2026-05-08,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?03738183-3c98-4989-9b46-bbca46ac3a30
