公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-28,SSE,中国银河证券股份有限公司,510050,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820013.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510100,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820073.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510300,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820007.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510330,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820003.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510390,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820011.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510500,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820005.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510510,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820009.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510580,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820021.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510590,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820015.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510660,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820071.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510880,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820053.shtml
2026-05-28,SSE,中国银河证券股份有限公司,510950,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820001.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512000,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820069.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512070,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820059.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512100,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820017.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512500,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820047.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512690,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820023.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512820,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820075.shtml
2026-05-28,SSE,中国银河证券股份有限公司,512930,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820029.shtml
2026-05-28,SSE,中国银河证券股份有限公司,513770,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820027.shtml
2026-05-28,SSE,中国银河证券股份有限公司,515380,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820061.shtml
2026-05-28,SSE,中国银河证券股份有限公司,515530,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820063.shtml
2026-05-28,SSE,中国银河证券股份有限公司,515980,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820051.shtml
2026-05-28,SSE,中国银河证券股份有限公司,515990,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820065.shtml
2026-05-28,SSE,中国银河证券股份有限公司,516150,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820049.shtml
2026-05-28,SSE,中国银河证券股份有限公司,516290,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820067.shtml
2026-05-28,SSE,华泰证券股份有限公司,516630,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820093.shtml
2026-05-28,SSE,招商证券股份有限公司,526070,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820087.shtml
2026-05-28,SSE,中国银河证券股份有限公司,530880,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820045.shtml
2026-05-28,SSE,中国银河证券股份有限公司,560010,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820019.shtml
2026-05-28,SSE,中国银河证券股份有限公司,560070,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820055.shtml
2026-05-28,SSE,中国银河证券股份有限公司,560080,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820057.shtml
2026-05-28,SSE,国信证券股份有限公司,561030,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820085.shtml
2026-05-28,SSE,方正证券股份有限公司,561030,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820091.shtml
2026-05-28,SSE,中国银河证券股份有限公司,561230,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820025.shtml
2026-05-28,SSE,中国银河证券股份有限公司,561570,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820037.shtml
2026-05-28,SSE,中国银河证券股份有限公司,562320,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820035.shtml
2026-05-28,SSE,中国银河证券股份有限公司,562530,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820031.shtml
2026-05-28,SSE,中国银河证券股份有限公司,562800,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820043.shtml
2026-05-28,SSE,中国银河证券股份有限公司,588000,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820039.shtml
2026-05-28,SSE,中国银河证券股份有限公司,588080,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10819999.shtml
2026-05-28,SSE,中国银河证券股份有限公司,588390,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820041.shtml
2026-05-28,SSE,兴业证券股份有限公司,588470,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820079.shtml
2026-05-28,SSE,华泰证券股份有限公司,588510,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820089.shtml
2026-05-28,SSE,国信证券股份有限公司,588510,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820083.shtml
2026-05-28,SSE,中国银河证券股份有限公司,589110,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820033.shtml
2026-05-28,SSE,兴业证券股份有限公司,589320,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820081.shtml
2026-05-28,SSE,东方财富证券股份有限公司,589330,2026-05-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260528_10820077.shtml
2026-05-28,SZSE,东方财富证券股份有限公司,159177,2026-05-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?fd2ea389-1053-4d47-b770-b57000113672
2026-05-28,SZSE,浙商证券股份有限公司,159258,2026-05-29,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?355d24f9-8f79-4472-9d12-ed3ca3a8a298; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?eb5725b0-3873-4eca-adcc-51f8d8548042
2026-05-28,SZSE,中国国际金融股份有限公司,159269,2026-05-29,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?80a79491-3534-4a04-b951-22df3e519cbc
2026-05-28,SZSE,中国国际金融股份有限公司,159297,2026-05-29,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1c9229d0-c32e-414a-a96f-a27caf5c2854
2026-05-28,SZSE,招商证券股份有限公司,159297,2026-05-29,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1c9229d0-c32e-414a-a96f-a27caf5c2854
2026-05-28,SZSE,广发证券股份有限公司,159509,2026-05-28,终止,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?9c8b9fc4-1701-4f5d-9a24-ec71bee9e244
2026-05-28,SZSE,浙商证券股份有限公司,159531,2026-05-29,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?355d24f9-8f79-4472-9d12-ed3ca3a8a298; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?eb5725b0-3873-4eca-adcc-51f8d8548042
2026-05-28,SZSE,国金证券股份有限公司,159547,2026-05-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?9357d112-86fd-4ca5-bd21-d52d11c1a42a
2026-05-28,SZSE,华泰证券股份有限公司,159558,2026-05-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?87570338-c05d-4e03-9bd9-df48a4086084
2026-05-28,SZSE,申万宏源证券有限公司,161117,2026-05-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6a42658f-bdd4-4ca4-ba8c-060fde8cd8a4
