公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-03,SSE,中国银河证券股份有限公司,508000,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824332.shtml
2026-07-03,SSE,中国银河证券股份有限公司,508005,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824324.shtml
2026-07-03,SSE,中国银河证券股份有限公司,508018,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824330.shtml
2026-07-03,SSE,中国银河证券股份有限公司,508091,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824326.shtml
2026-07-03,SSE,中国银河证券股份有限公司,508099,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824328.shtml
2026-07-03,SSE,国投证券股份有限公司,512040,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824312.shtml
2026-07-03,SSE,中信证券股份有限公司,515480,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824306.shtml
2026-07-03,SSE,华泰证券股份有限公司,515480,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824308.shtml
2026-07-03,SSE,国信证券股份有限公司,515480,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824310.shtml
2026-07-03,SSE,招商证券股份有限公司,515480,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824322.shtml
2026-07-03,SSE,方正证券股份有限公司,515480,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824304.shtml
2026-07-03,SSE,国投证券股份有限公司,515850,2026-07-06,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824318.shtml
2026-07-03,SSE,国投证券股份有限公司,561100,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824314.shtml
2026-07-03,SSE,国投证券股份有限公司,561170,2026-07-06,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824320.shtml
2026-07-03,SSE,国投证券股份有限公司,588380,2026-07-06,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260703_10824316.shtml
2026-07-03,SZSE,申万宏源证券有限公司,159053,2026-07-03,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ba2049fe-6a0c-44f6-a0ed-5bcf975cdeea
2026-07-03,SZSE,东方证券股份有限公司,159229,2026-07-03,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?af0dceca-0175-495f-8539-7933a84065a4
2026-07-03,SZSE,浙商证券股份有限公司,159715,2026-07-03,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a300d051-c004-4c65-868c-5f8fe6240e0d
2026-07-03,SZSE,东吴证券股份有限公司,159977,2026-07-03,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?612c3dab-4f6b-43a7-887b-ec632bf30972
