公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-27,SSE,中信证券股份有限公司,508030,2026-07-28,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826896.shtml
2026-07-27,SSE,中国国际金融股份有限公司,508030,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826898.shtml
2026-07-27,SSE,申万宏源证券有限公司,508030,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826894.shtml
2026-07-27,SSE,中信证券股份有限公司,515840,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826880.shtml
2026-07-27,SSE,国投证券股份有限公司,517110,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826890.shtml
2026-07-27,SSE,西部证券股份有限公司,517110,2026-07-28,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826884.shtml
2026-07-27,SSE,中信证券股份有限公司,561630,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826882.shtml
2026-07-27,SSE,西部证券股份有限公司,588130,2026-07-28,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826886.shtml
2026-07-27,SSE,国投证券股份有限公司,589360,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826892.shtml
2026-07-27,SSE,国泰海通证券股份有限公司,589360,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826878.shtml
2026-07-27,SSE,浙商证券股份有限公司,589360,2026-07-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260727_10826888.shtml
2026-07-27,SZSE,中国银河证券股份有限公司,159012,2026-07-27,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?53d6d539-2fde-4d71-ae34-b7ad462c4fbb; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f2db411e-320f-482c-8a9c-0c52e702c716
2026-07-27,SZSE,中国银河证券股份有限公司,159516,2026-07-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?41f4a399-0685-487c-a295-981f2b7a637c
2026-07-27,SZSE,山西证券股份有限公司,159516,2026-07-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?41f4a399-0685-487c-a295-981f2b7a637c
2026-07-27,SZSE,东吴证券股份有限公司,159547,2026-07-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0cc902d0-71f8-46b8-92dd-ac1ec2ffb2c2
2026-07-27,SZSE,广发证券股份有限公司,159657,2026-07-27,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?53d6d539-2fde-4d71-ae34-b7ad462c4fbb; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f2db411e-320f-482c-8a9c-0c52e702c716
