公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-23,SSE,东海证券股份有限公司,512020,2026-06-24,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260623_10823263.shtml
2026-06-23,SSE,东海证券股份有限公司,526000,2026-06-24,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260623_10823261.shtml
2026-06-23,SZSE,招商证券股份有限公司,159041,2026-06-23,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?27ed8198-2e43-4426-bc0a-2d07fab8c94a; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?391bcb31-c6a1-4378-bce2-14485c5cea8c; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?3b7ebd0a-4959-4d5d-a2d8-3d4ccdcdab1f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?9e4c7f90-d00b-4d2e-b505-bf6d5613df77; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a4b9a20b-381e-4a74-bbfd-96f24b402cef; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f2e62ac4-f0ef-4ff1-9d81-9a73ac357265
2026-06-23,SZSE,中信建投证券股份有限公司,159045,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0647f73c-02fc-4153-b4f5-8055fca139aa
2026-06-23,SZSE,国信证券股份有限公司,159045,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0647f73c-02fc-4153-b4f5-8055fca139aa
2026-06-23,SZSE,国泰海通证券股份有限公司,159045,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0647f73c-02fc-4153-b4f5-8055fca139aa
2026-06-23,SZSE,方正证券股份有限公司,159045,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0647f73c-02fc-4153-b4f5-8055fca139aa
2026-06-23,SZSE,中信建投证券股份有限公司,159061,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8177b3c1-c7c3-4112-a621-3cfaf06f98f6
2026-06-23,SZSE,中信证券股份有限公司,159061,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8177b3c1-c7c3-4112-a621-3cfaf06f98f6
2026-06-23,SZSE,兴业证券股份有限公司,159061,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8177b3c1-c7c3-4112-a621-3cfaf06f98f6
2026-06-23,SZSE,方正证券股份有限公司,159061,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8177b3c1-c7c3-4112-a621-3cfaf06f98f6
