公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-15,SSE,华泰证券股份有限公司,510060,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821966.shtml
2026-06-15,SSE,华泰证券股份有限公司,510230,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822128.shtml
2026-06-15,SSE,华泰证券股份有限公司,510290,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822012.shtml
2026-06-15,SSE,东方证券股份有限公司,510320,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821950.shtml
2026-06-15,SSE,东方证券股份有限公司,510350,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821946.shtml
2026-06-15,SSE,华泰证券股份有限公司,510350,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822008.shtml
2026-06-15,SSE,东方证券股份有限公司,510370,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821940.shtml
2026-06-15,SSE,华泰证券股份有限公司,510530,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822074.shtml
2026-06-15,SSE,华泰证券股份有限公司,510590,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822002.shtml
2026-06-15,SSE,华泰证券股份有限公司,510650,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821972.shtml
2026-06-15,SSE,华泰证券股份有限公司,510710,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821982.shtml
2026-06-15,SSE,华泰证券股份有限公司,510720,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822106.shtml
2026-06-15,SSE,华泰证券股份有限公司,510980,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821968.shtml
2026-06-15,SSE,东方证券股份有限公司,512120,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821936.shtml
2026-06-15,SSE,华泰证券股份有限公司,512240,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821994.shtml
2026-06-15,SSE,华泰证券股份有限公司,512460,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821970.shtml
2026-06-15,SSE,东方证券股份有限公司,512530,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821942.shtml
2026-06-15,SSE,华泰证券股份有限公司,512570,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10821990.shtml
2026-06-15,SSE,华泰证券股份有限公司,512670,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822108.shtml
2026-06-15,SSE,华泰证券股份有限公司,512680,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822134.shtml
2026-06-15,SSE,华泰证券股份有限公司,512750,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822018.shtml
2026-06-15,SSE,华泰证券股份有限公司,512980,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822124.shtml
2026-06-15,SSE,华泰证券股份有限公司,513140,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822014.shtml
2026-06-15,SSE,华泰证券股份有限公司,513160,2026-06-16,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260615_10822016.shtml
