公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-13,SSE,平安证券股份有限公司,511010,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818439.shtml
2026-05-13,SSE,平安证券股份有限公司,511110,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818433.shtml
2026-05-13,SSE,平安证券股份有限公司,511120,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818427.shtml
2026-05-13,SSE,平安证券股份有限公司,511150,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818423.shtml
2026-05-13,SSE,平安证券股份有限公司,511190,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818435.shtml
2026-05-13,SSE,平安证券股份有限公司,511200,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818437.shtml
2026-05-13,SSE,平安证券股份有限公司,511260,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818441.shtml
2026-05-13,SSE,平安证券股份有限公司,511520,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818431.shtml
2026-05-13,SSE,浙商证券股份有限公司,516350,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818409.shtml
2026-05-13,SSE,浙商证券股份有限公司,516570,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818411.shtml
2026-05-13,SSE,平安证券股份有限公司,551030,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818419.shtml
2026-05-13,SSE,平安证券股份有限公司,551300,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818415.shtml
2026-05-13,SSE,平安证券股份有限公司,551500,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818425.shtml
2026-05-13,SSE,平安证券股份有限公司,551510,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818429.shtml
2026-05-13,SSE,平安证券股份有限公司,551550,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818417.shtml
2026-05-13,SSE,平安证券股份有限公司,551580,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818421.shtml
2026-05-13,SSE,广发证券股份有限公司,560930,2026-05-14,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260513_10818413.shtml
2026-05-13,SZSE,华泰证券股份有限公司,159010,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?9259ff64-69f0-46a6-8f5e-b51ddb3dfad6
2026-05-13,SZSE,招商证券股份有限公司,159010,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?9259ff64-69f0-46a6-8f5e-b51ddb3dfad6
2026-05-13,SZSE,华泰证券股份有限公司,159032,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4dd31a01-5834-4d0e-a907-89d8d89ba691
2026-05-13,SZSE,山西证券股份有限公司,159032,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4dd31a01-5834-4d0e-a907-89d8d89ba691
2026-05-13,SZSE,广发证券股份有限公司,159032,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4dd31a01-5834-4d0e-a907-89d8d89ba691
2026-05-13,SZSE,浙商证券股份有限公司,159032,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4dd31a01-5834-4d0e-a907-89d8d89ba691
2026-05-13,SZSE,东方财富证券股份有限公司,159189,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6d04aa8a-2612-4b32-adbb-31a5abb27a72
2026-05-13,SZSE,中信证券股份有限公司,159256,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0a6e1217-38d5-4425-bd38-4c3dded13443
2026-05-13,SZSE,华泰证券股份有限公司,180503,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?176753bf-cd30-4a2e-9969-c1cbe0f56d95
