公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-25,SSE,国泰海通证券股份有限公司,508005,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819607.shtml
2026-05-25,SSE,国泰海通证券股份有限公司,508018,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819609.shtml
2026-05-25,SSE,华泰证券股份有限公司,508055,2026-05-26,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819619.shtml
2026-05-25,SSE,国泰海通证券股份有限公司,508068,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819613.shtml
2026-05-25,SSE,国泰海通证券股份有限公司,508089,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819605.shtml
2026-05-25,SSE,中信证券股份有限公司,508093,2026-05-26,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819623.shtml
2026-05-25,SSE,中国银河证券股份有限公司,508093,2026-05-26,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819621.shtml
2026-05-25,SSE,华泰证券股份有限公司,508093,2026-05-26,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819617.shtml
2026-05-25,SSE,国泰海通证券股份有限公司,508093,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819615.shtml
2026-05-25,SSE,招商证券股份有限公司,508093,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819625.shtml
2026-05-25,SSE,申万宏源证券有限公司,508093,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819627.shtml
2026-05-25,SSE,国泰海通证券股份有限公司,508098,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819611.shtml
2026-05-25,SSE,中信证券股份有限公司,560480,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819601.shtml
2026-05-25,SSE,招商证券股份有限公司,560480,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819591.shtml
2026-05-25,SSE,中国国际金融股份有限公司,560490,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819589.shtml
2026-05-25,SSE,国信证券股份有限公司,560490,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819597.shtml
2026-05-25,SSE,方正证券股份有限公司,560490,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819593.shtml
2026-05-25,SSE,东方证券股份有限公司,560780,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819603.shtml
2026-05-25,SSE,国信证券股份有限公司,560830,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819599.shtml
2026-05-25,SSE,方正证券股份有限公司,560830,2026-05-26,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260525_10819595.shtml
2026-05-25,SZSE,东海证券股份有限公司,159177,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1f4b3ae7-849e-4f4e-a7a1-9cf16a937a8f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?75c4e360-7eea-45e0-a398-86b9d59e0d1f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f72765f9-fce5-44d0-ae85-716047fe83ce
2026-05-25,SZSE,招商证券股份有限公司,159177,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?62a99ed7-4138-4e1e-be61-d84285a198e6; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e0a8f054-bd4d-4b3a-b193-e8fe09aa39e4
2026-05-25,SZSE,东方财富证券股份有限公司,159387,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?155cdd9c-b41f-4f0e-b608-2da4ea630090
2026-05-25,SZSE,中信建投证券股份有限公司,159547,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?64c410ca-d0c4-4e17-a6cc-612fdbb25b54
2026-05-25,SZSE,西部证券股份有限公司,159547,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?64c410ca-d0c4-4e17-a6cc-612fdbb25b54
2026-05-25,SZSE,广发证券股份有限公司,159567,2026-05-21,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?6809003c-9efb-4389-866c-efba0c61509c
2026-05-25,SZSE,国投证券股份有限公司,159635,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f481db03-d800-4f34-828a-636ddf7eac2c
2026-05-25,SZSE,东海证券股份有限公司,159698,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1f4b3ae7-849e-4f4e-a7a1-9cf16a937a8f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?75c4e360-7eea-45e0-a398-86b9d59e0d1f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f72765f9-fce5-44d0-ae85-716047fe83ce
2026-05-25,SZSE,国金证券股份有限公司,159845,2026-05-21,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?3c30b651-91e3-47e3-8bac-932de219ad6a
2026-05-25,SZSE,东方财富证券股份有限公司,159867,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?8fe924b2-eb58-4a86-afb7-068f8f0d5dd8
2026-05-25,SZSE,东海证券股份有限公司,159867,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1f4b3ae7-849e-4f4e-a7a1-9cf16a937a8f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?75c4e360-7eea-45e0-a398-86b9d59e0d1f; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f72765f9-fce5-44d0-ae85-716047fe83ce
2026-05-25,SZSE,招商证券股份有限公司,159867,2026-05-25,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?62a99ed7-4138-4e1e-be61-d84285a198e6; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e0a8f054-bd4d-4b3a-b193-e8fe09aa39e4
2026-05-25,SZSE,华泰证券股份有限公司,180603,2026-05-26,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c98bca9e-46d4-4c59-8f6b-2d60fd8c7468
