公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-07-28,SSE,东方证券股份有限公司,508007,2026-07-29,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827002.shtml
2026-07-28,SSE,东方财富证券股份有限公司,515880,2026-07-29,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827008.shtml
2026-07-28,SSE,中信建投证券股份有限公司,588530,2026-07-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827004.shtml
2026-07-28,SSE,光大证券股份有限公司,589360,2026-07-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827014.shtml
2026-07-28,SSE,申万宏源证券有限公司,589360,2026-07-29,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827012.shtml
2026-07-28,SSE,西部证券股份有限公司,589360,2026-07-29,新增,一般做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827010.shtml
2026-07-28,SSE,东方财富证券股份有限公司,589720,2026-07-29,终止,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260728_10827006.shtml
2026-07-28,SZSE,中信证券股份有限公司,159206,2026-07-28,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?77cad561-1773-426c-a62a-64ddbf2f07eb; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f179538c-59e5-45b8-a990-3c31b9f57e09
2026-07-28,SZSE,华泰证券股份有限公司,159237,2026-07-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?04dd5973-a08e-42d6-ba4c-c25a4e597095
2026-07-28,SZSE,招商证券股份有限公司,159237,2026-07-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?04dd5973-a08e-42d6-ba4c-c25a4e597095
2026-07-28,SZSE,中信证券股份有限公司,159378,2026-07-28,新增,主流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?77cad561-1773-426c-a62a-64ddbf2f07eb; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f179538c-59e5-45b8-a990-3c31b9f57e09
2026-07-28,SZSE,东方证券股份有限公司,159931,2026-07-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1dc0b3e0-cb68-4120-b7a8-23aaf8be9373
