公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-12,SSE,招商证券股份有限公司,563060,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818292.shtml
2026-05-12,SSE,招商证券股份有限公司,563510,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818262.shtml
2026-05-12,SSE,招商证券股份有限公司,563530,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818282.shtml
2026-05-12,SSE,招商证券股份有限公司,563600,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818286.shtml
2026-05-12,SSE,招商证券股份有限公司,588210,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818296.shtml
2026-05-12,SSE,招商证券股份有限公司,588500,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818264.shtml
2026-05-12,SSE,招商证券股份有限公司,589130,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818272.shtml
2026-05-12,SSE,招商证券股份有限公司,589960,2026-05-13,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260512_10818290.shtml
2026-05-12,SZSE,国信证券股份有限公司,159020,2026-05-12,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4700c227-1c2a-4840-b326-0e8fc573e606
2026-05-12,SZSE,中信证券股份有限公司,159030,2026-05-12,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1e676e56-f4db-45c7-b102-447d891cb123
2026-05-12,SZSE,广发证券股份有限公司,159030,2026-05-12,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1e676e56-f4db-45c7-b102-447d891cb123
2026-05-12,SZSE,东方证券股份有限公司,159175,2026-05-12,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?7d6c5cf2-481d-4e37-9919-0aba5f85ed45
2026-05-12,SZSE,方正证券股份有限公司,159597,2026-05-12,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?51579bed-f270-4f01-8e40-cf02207312c7
2026-05-12,SZSE,国信证券股份有限公司,159831,2026-05-13,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ae0e9493-ff6e-41b1-a266-0f4b4a73e702
