公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-05-15,SSE,东方财富证券股份有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818627.shtml
2026-05-15,SSE,中国银河证券股份有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818637.shtml
2026-05-15,SSE,广发证券股份有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818631.shtml
2026-05-15,SSE,招商证券股份有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818625.shtml
2026-05-15,SSE,方正证券股份有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818633.shtml
2026-05-15,SSE,申万宏源证券有限公司,513620,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818639.shtml
2026-05-15,SSE,中信证券股份有限公司,560660,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818635.shtml
2026-05-15,SSE,广发证券股份有限公司,562810,2026-05-18,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260515_10818629.shtml
2026-05-15,SZSE,中信建投证券股份有限公司,159021,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?5a68aa54-02b8-4f87-93be-6b63418f3fca
2026-05-15,SZSE,方正证券股份有限公司,159021,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?5a68aa54-02b8-4f87-93be-6b63418f3fca
2026-05-15,SZSE,华泰证券股份有限公司,159028,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a1165a9d-1546-47e9-a741-b1be13c7f335
2026-05-15,SZSE,华泰证券股份有限公司,159035,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a0dd3b90-5ba5-4b8a-aec6-0fb77111d9fa
2026-05-15,SZSE,国信证券股份有限公司,159035,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a0dd3b90-5ba5-4b8a-aec6-0fb77111d9fa
2026-05-15,SZSE,国泰海通证券股份有限公司,159035,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a0dd3b90-5ba5-4b8a-aec6-0fb77111d9fa
2026-05-15,SZSE,方正证券股份有限公司,159035,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a0dd3b90-5ba5-4b8a-aec6-0fb77111d9fa
2026-05-15,SZSE,招商证券股份有限公司,159189,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?be89c046-3ffc-4900-8aa2-8b47115aa723; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d3f10ec0-9647-4836-8251-4d60cd80b2de
2026-05-15,SZSE,招商证券股份有限公司,159562,2026-05-15,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?be89c046-3ffc-4900-8aa2-8b47115aa723; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d3f10ec0-9647-4836-8251-4d60cd80b2de
