公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-06-24,SSE,东方财富证券股份有限公司,512020,2026-06-25,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260624_10823378.shtml
2026-06-24,SZSE,广发证券股份有限公司,159125,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2ffe644a-23bf-4ef6-9166-ecb02618b658; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?45924c61-258c-4b37-86e0-05dc605d58ee; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e726a266-be95-49cb-a3c4-c26305d4f10d
2026-06-24,SZSE,方正证券股份有限公司,159185,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?93d7c704-6a57-41cc-b8ea-71936753ff47
2026-06-24,SZSE,申万宏源证券有限公司,159185,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?93d7c704-6a57-41cc-b8ea-71936753ff47
2026-06-24,SZSE,广发证券股份有限公司,159209,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2ffe644a-23bf-4ef6-9166-ecb02618b658; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?45924c61-258c-4b37-86e0-05dc605d58ee; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e726a266-be95-49cb-a3c4-c26305d4f10d
2026-06-24,SZSE,招商证券股份有限公司,159235,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?14919234-08dc-420b-ad81-95ec6e53abd6
2026-06-24,SZSE,招商证券股份有限公司,159242,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?52550714-4c16-4feb-aa1c-670c4ac7a9b9
2026-06-24,SZSE,招商证券股份有限公司,159315,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?773fbd25-e14c-4f6c-a7d0-eabd1d23bc6d
2026-06-24,SZSE,中信证券股份有限公司,159331,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?b6bea74a-321c-4af4-8cfa-51327559ee67; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d0a31658-16f3-44b5-966c-b0cf484b6e11
2026-06-24,SZSE,招商证券股份有限公司,159386,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c0f37ef3-41c2-416f-80ca-09e9d14a46fd
2026-06-24,SZSE,东方证券股份有限公司,159398,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f68dc69f-401f-439b-8a01-325214700abb
2026-06-24,SZSE,申万宏源证券有限公司,159525,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?5d673f9b-af4e-489d-81b4-b49ffc727fb0
2026-06-24,SZSE,广发证券股份有限公司,159625,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71afcfde-1313-4e65-87b5-ed37ae34c7ab; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?949d3a82-120e-4177-a19e-9b7ef50c7f20; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c313bd6b-1204-494b-93ca-5aabafdb3bb5; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?dddc08ff-bd49-4866-8fc5-5438cc3b4bb4
2026-06-24,SZSE,中信建投证券股份有限公司,159638,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71afcfde-1313-4e65-87b5-ed37ae34c7ab; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?949d3a82-120e-4177-a19e-9b7ef50c7f20; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c313bd6b-1204-494b-93ca-5aabafdb3bb5; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?dddc08ff-bd49-4866-8fc5-5438cc3b4bb4
2026-06-24,SZSE,中信建投证券股份有限公司,159663,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2511db72-f45e-4da5-a343-7bde7d02753c
2026-06-24,SZSE,广发证券股份有限公司,159698,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?dca3f1d1-ebb3-48b7-93f2-0f7b626feb1e
2026-06-24,SZSE,中信证券股份有限公司,159712,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?b6bea74a-321c-4af4-8cfa-51327559ee67; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?d0a31658-16f3-44b5-966c-b0cf484b6e11
2026-06-24,SZSE,方正证券股份有限公司,159718,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?5ff75d07-953a-4c20-b032-02411b6bcad6
2026-06-24,SZSE,中信证券股份有限公司,159760,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?a43b82ef-eb4d-4374-9d45-48a264b4a9ce
2026-06-24,SZSE,兴业证券股份有限公司,159813,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0dd3f2b7-410d-4841-8626-49041031ab24; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71fdafb7-7af1-4e3b-aa71-a0f6b62c5d0a
2026-06-24,SZSE,广发证券股份有限公司,159827,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1cf78537-59f0-4f53-8ac2-217920f046f8
2026-06-24,SZSE,广发证券股份有限公司,159843,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2ffe644a-23bf-4ef6-9166-ecb02618b658; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?45924c61-258c-4b37-86e0-05dc605d58ee; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e726a266-be95-49cb-a3c4-c26305d4f10d
2026-06-24,SZSE,兴业证券股份有限公司,159870,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?0dd3f2b7-410d-4841-8626-49041031ab24; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71fdafb7-7af1-4e3b-aa71-a0f6b62c5d0a
2026-06-24,SZSE,方正证券股份有限公司,159919,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71afcfde-1313-4e65-87b5-ed37ae34c7ab; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?949d3a82-120e-4177-a19e-9b7ef50c7f20; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c313bd6b-1204-494b-93ca-5aabafdb3bb5; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?dddc08ff-bd49-4866-8fc5-5438cc3b4bb4
2026-06-24,SZSE,国金证券股份有限公司,159922,2026-06-22,调整,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?71afcfde-1313-4e65-87b5-ed37ae34c7ab; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?949d3a82-120e-4177-a19e-9b7ef50c7f20; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c313bd6b-1204-494b-93ca-5aabafdb3bb5; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?dddc08ff-bd49-4866-8fc5-5438cc3b4bb4
2026-06-24,SZSE,浙商证券股份有限公司,162411,2026-06-24,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?138375b4-97d1-4100-b1c7-a7a36c6ca37a
