公告发布日期,交易所,做市商,证券代码,生效日期,动作,服务类型原文,来源URL
2026-04-27,SSE,东方财富证券股份有限公司,510170,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816849.shtml
2026-04-27,SSE,东海证券股份有限公司,510630,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816871.shtml
2026-04-27,SSE,华泰证券股份有限公司,512040,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816855.shtml
2026-04-27,SSE,东海证券股份有限公司,512500,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816865.shtml
2026-04-27,SSE,兴业证券股份有限公司,513810,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816859.shtml
2026-04-27,SSE,东海证券股份有限公司,515060,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816869.shtml
2026-04-27,SSE,东海证券股份有限公司,516000,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816877.shtml
2026-04-27,SSE,东海证券股份有限公司,520910,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816873.shtml
2026-04-27,SSE,兴业证券股份有限公司,560120,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816857.shtml
2026-04-27,SSE,兴业证券股份有限公司,560390,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816863.shtml
2026-04-27,SSE,兴业证券股份有限公司,562510,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816861.shtml
2026-04-27,SSE,东海证券股份有限公司,562600,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816875.shtml
2026-04-27,SSE,东海证券股份有限公司,562660,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816879.shtml
2026-04-27,SSE,东海证券股份有限公司,562700,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816867.shtml
2026-04-27,SSE,东方财富证券股份有限公司,563630,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816851.shtml
2026-04-27,SSE,国信证券股份有限公司,589270,2026-04-28,新增,主做市服务,https://www.sse.com.cn/disclosure/announcement/general/jjzssgg/c/c_20260427_10816853.shtml
2026-04-27,SZSE,中信证券股份有限公司,159013,2026-04-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4b078373-0509-422b-b58b-9c4dccb7ad69
2026-04-27,SZSE,广发证券股份有限公司,159013,2026-04-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4b078373-0509-422b-b58b-9c4dccb7ad69
2026-04-27,SZSE,方正证券股份有限公司,159013,2026-04-28,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4b078373-0509-422b-b58b-9c4dccb7ad69
2026-04-27,SZSE,中国国际金融股份有限公司,159018,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?37a0709c-2083-43f9-a2bb-c43e62e77845
2026-04-27,SZSE,兴业证券股份有限公司,159018,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?37a0709c-2083-43f9-a2bb-c43e62e77845
2026-04-27,SZSE,国信证券股份有限公司,159018,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?37a0709c-2083-43f9-a2bb-c43e62e77845
2026-04-27,SZSE,招商证券股份有限公司,159018,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?37a0709c-2083-43f9-a2bb-c43e62e77845
2026-04-27,SZSE,中信证券股份有限公司,159020,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?06a24ffa-10ae-4c74-bd1b-b41b221a1156
2026-04-27,SZSE,广发证券股份有限公司,159020,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?06a24ffa-10ae-4c74-bd1b-b41b221a1156
2026-04-27,SZSE,方正证券股份有限公司,159020,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?06a24ffa-10ae-4c74-bd1b-b41b221a1156
2026-04-27,SZSE,兴业证券股份有限公司,159118,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?06526113-dd53-4e0a-a5fe-1da17376ce0d; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?1531a238-be50-4f99-8aa5-0f89a1979624; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?2c39e8d8-8f57-40c0-8e7e-11755d8f3ddf; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?85a1b22b-f5dc-425f-ba7d-41105534d7e0
2026-04-27,SZSE,光大证券股份有限公司,159151,2026-04-27,新增,一般流动性服务商,https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?42713006-7cff-437c-8107-fb543f66f3cb; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?50b2b7d6-a938-44e4-8408-1c32859340ea; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?cd422054-3292-4c88-8108-30148c32cdb1; https://www.szse.cn/disclosure/listed/bulletinDetail/index.html?ff6cfe99-f068-437b-a00f-2561c0e0a03e
